error,label
"* What went wrong:
A problem occurred configuring root project 'gradle-fidesmo-example'.
> Could not resolve all dependencies for configuration ':classpath'.
   > Could not resolve jline:jline:2.13.
     Required by:
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12
      > Could not GET 'http://repo1.maven.org/maven2/jline/jline/2.13/jline-2.13.pom'. Received status code 501 from server: HTTPS Required
   > Could not resolve ch.qos.logback:logback-classic:1.1.3.
     Required by:
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12
      > Could not GET 'http://repo1.maven.org/maven2/ch/qos/logback/logback-classic/1.1.3/logback-classic-1.1.3.pom'. Received status code 501 from server: HTTPS Required
   > Could not resolve io.reactivex:rxjava:1.0.13.
     Required by:
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > com.fidesmo:sec-client-delivery:0.2.2
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > com.fidesmo:sec-client-core:0.2.2
      > Could not GET 'http://repo1.maven.org/maven2/io/reactivex/rxjava/1.0.13/rxjava-1.0.13.pom'. Received status code 501 from server: HTTPS Required
   > Could not resolve com.squareup.okhttp:okhttp:2.3.0.
     Required by:
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > com.fidesmo:sec-client-delivery:0.2.2
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > com.fidesmo:sec-client-core:0.2.2
      > Could not GET 'http://repo1.maven.org/maven2/com/squareup/okhttp/okhttp/2.3.0/okhttp-2.3.0.pom'. Received status code 501 from server: HTTPS Required
   > Could not resolve com.squareup.okhttp:okhttp-urlconnection:2.3.0.
     Required by:
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > com.fidesmo:sec-client-delivery:0.2.2
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > com.fidesmo:sec-client-core:0.2.2
      > Could not GET 'http://repo1.maven.org/maven2/com/squareup/okhttp/okhttp-urlconnection/2.3.0/okhttp-urlconnection-2.3.0.pom'. Received status code 501 from server: HTTPS Required
   > Could not resolve com.squareup.retrofit:retrofit:1.9.0.
     Required by:
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > com.fidesmo:sec-client-delivery:0.2.2
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > com.fidesmo:sec-client-core:0.2.2
      > Could not GET 'http://repo1.maven.org/maven2/com/squareup/retrofit/retrofit/1.9.0/retrofit-1.9.0.pom'. Received status code 501 from server: HTTPS Required
   > Could not resolve org.slf4j:slf4j-api:1.7.13.
     Required by:
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > com.fidesmo:sec-client-delivery:0.2.2
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > com.fidesmo:sec-client-core:0.2.2
      > Could not GET 'http://repo1.maven.org/maven2/org/slf4j/slf4j-api/1.7.13/slf4j-api-1.7.13.pom'. Received status code 501 from server: HTTPS Required
   > Could not resolve commons-io:commons-io:2.4.
     Required by:
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > com.fidesmo:sec-client-delivery:0.2.2
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > com.fidesmo:sec-client-core:0.2.2
      > Could not HEAD 'http://repo1.maven.org/maven2/commons-io/commons-io/2.4/commons-io-2.4.pom'. Received status code 501 from server: HTTPS Required
   > Could not resolve net.java.dev.jna:jna:4.0.0.
     Required by:
         :gradle-fidesmo-example:unspecified > com.fidesmo:gradle-fidesmo:0.1.12 > io.github.jnasmartcardio:jnasmartcardio:0.2.7
      > Could not GET 'http://repo1.maven.org/maven2/net/java/dev/jna/jna/4.0.0/jna-4.0.0.pom'. Received status code 501 from server: HTTPS Required",1.0
"* What went wrong:
A problem occurred configuring root project 'gradle-fidesmo-example'.
> Could not resolve all dependencies for configuration ':classpath'.
   > Could not resolve com.fidesmo:gradle-fidesmo:0.1.12.
     Required by:
         :gradle-fidesmo-example:unspecified
      > Could not HEAD 'https://releases.marmeladburk.fidesmo.com/com/fidesmo/gradle-fidesmo/0.1.12/gradle-fidesmo-0.1.12.pom'.
         > Connection to https://releases.marmeladburk.fidesmo.com refused",6.0
"Exception in thread ""main"" java.io.IOException: Server returned HTTP response code: 403 for URL: http://services.gradle.org/distributions/gradle-3.5-all.zip
        at sun.net.www.protocol.http.HttpURLConnection.getInputStream0(HttpURLConnection.java:1900)
        at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1498)
        at org.gradle.wrapper.Download.downloadInternal(Download.java:60)
        at org.gradle.wrapper.Download.download(Download.java:45)
        at org.gradle.wrapper.Install$1.call(Install.java:62)
        at org.gradle.wrapper.Install$1.call(Install.java:48)
        at org.gradle.wrapper.ExclusiveFileAccessManager.access(ExclusiveFileAccessManager.java:69)
        at org.gradle.wrapper.Install.createDist(Install.java:48)
        at org.gradle.wrapper.WrapperExecutor.execute(WrapperExecutor.java:107)
        at org.gradle.wrapper.GradleWrapperMain.main(GradleWrapperMain.java:61)",3.0
"* What went wrong:
Execution failed for task ':javadoc'.
> Javadoc generation failed. Generated Javadoc options file (useful for troubleshooting): '/home/tako/mingu/gradle-project/star50-300-400/gradle-minify-plugin/build/tmp/javadoc/javadoc.options'",0.0
"* Where:
Settings file '/home/tako/mingu/gradle-project/star50-300-400/GradlePluginDemo/settings.gradle' line: 4

* What went wrong:
A problem occurred evaluating settings 'GradlePluginDemo'.
> local.properties (No such file or directory)",4.0
"* What went wrong:
A problem occurred evaluating root project 'gradle-plugin-support'.
> /home/tako/mingu/gradle-project/star50-300-400/gradle-plugin-support/local.properties (No such file or directory)",4.0
"* What went wrong:
Could not resolve all dependencies for configuration ':compile'.
> Could not resolve commons-collections:commons-collections:3.2.
  Required by:
      :sampleProject:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/commons-collections/commons-collections/3.2/commons-collections-3.2.pom'. Received status code 501 from server: HTTPS Required
> Could not resolve joda-time:joda-time:2.6.
  Required by:
      :sampleProject:unspecified
   > Could not GET 'http://repo1.maven.org/maven2/joda-time/joda-time/2.6/joda-time-2.6.pom'. Received status code 501 from server: HTTPS Required",1.0
Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain,7.0
"What went wrong:
A problem occurred evaluating project ':WebAppSub'.
> Cannot convert URL 'D:/was/tom8' to a file.",8.0
"* What went wrong:
A problem occurred evaluating project ':WebAppSub'.
> Cannot convert URL 'D:/was/tom8' to a file.",8.0
"* What went wrong:
A problem occurred evaluating project ':WebAppSub'.
> Cannot convert URL 'D:/was/tom8' to a file.",8.0
"* What went wrong:
java.io.FileNotFoundException: /home/tako/mingu/gradle-project/star50-300-400/hanbit-gradle-book-example/ch09/.gradle/2.3/taskArtifacts/cache.properties.lock (Permission denied)
> /home/tako/mingu/gradle-project/star50-300-400/hanbit-gradle-book-example/ch09/.gradle/2.3/taskArtifacts/cache.properties.lock (Permission denied)",10.0
"* What went wrong:
java.io.FileNotFoundException: /home/tako/mingu/gradle-project/star50-300-400/hanbit-gradle-book-example/ch10/.gradle/2.3/taskArtifacts/cache.properties.lock (Permission denied)
> /home/tako/mingu/gradle-project/star50-300-400/hanbit-gradle-book-example/ch10/.gradle/2.3/taskArtifacts/cache.properties.lock (Permission denied)",10.0
"* What went wrong:
java.io.FileNotFoundException: /home/tako/mingu/gradle-project/star50-300-400/hanbit-gradle-book-example/ch11/make-plugin/.gradle/2.3/taskArtifacts/cache.properties.lock (Permission denied)
> /home/tako/mingu/gradle-project/star50-300-400/hanbit-gradle-book-example/ch11/make-plugin/.gradle/2.3/taskArtifacts/cache.properties.lock (Permission denied)",10.0
"Exception in thread ""main"" java.lang.RuntimeException: java.io.IOException: Server returned HTTP response code: 403 for URL: http://services.gradle.org/distributions/gradle-1.8-all.zip
        at org.gradle.wrapper.ExclusiveFileAccessManager.access(ExclusiveFileAccessManager.java:78)
        at org.gradle.wrapper.Install.createDist(Install.java:44)
        at org.gradle.wrapper.WrapperExecutor.execute(WrapperExecutor.java:126)
        at org.gradle.wrapper.GradleWrapperMain.main(GradleWrapperMain.java:58)
Caused by: java.io.IOException: Server returned HTTP response code: 403 for URL: http://services.gradle.org/distributions/gradle-1.8-all.zip
        at sun.net.www.protocol.http.HttpURLConnection.getInputStream0(HttpURLConnection.java:1900)
        at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1498)
        at org.gradle.wrapper.Download.downloadInternal(Download.java:56)
        at org.gradle.wrapper.Download.download(Download.java:42)
        at org.gradle.wrapper.Install$1.call(Install.java:57)
        at org.gradle.wrapper.Install$1.call(Install.java:44)
        at org.gradle.wrapper.ExclusiveFileAccessManager.access(ExclusiveFileAccessManager.java:65)",3.0
"* What went wrong:
Could not update timestamp for /home/tako/mingu/gradle-project/star50-300-400/hook_play/20191031_HookBegin/HookBegin/.gradle/5.1.1/gc.properties
> /home/tako/mingu/gradle-project/star50-300-400/hook_play/20191031_HookBegin/HookBegin/.gradle/5.1.1/gc.properties (Permission denied)",10.0
"* What went wrong:
Could not update timestamp for /home/tako/mingu/gradle-project/star50-300-400/hook_play/20191031_HookWeixnMM/HookWeixnMM/.gradle/5.1.1/gc.properties
> /home/tako/mingu/gradle-project/star50-300-400/hook_play/20191031_HookWeixnMM/HookWeixnMM/.gradle/5.1.1/gc.properties (Permission denied)",10.0
"* What went wrong:
Could not update time stamp for /home/tako/mingu/gradle-project/star50-300-400/jakduk-api/.gradle/4.10.2/gc.properties",10.0
"* What went wrong:
A problem occurred configuring root project 'javafx-gradle-hello-world'.
> Couldn't find Ant-JavaFX-library, please make sure you've installed some JDK which includes JavaFX (e.g. OracleJDK or OpenJDK and OpenJFX), and JAVA_HOME is set properly.",0.0
"* What went wrong:
Execution failed for task ':test'.
> Unable to delete file: /home/tako/mingu/gradle-project/star50-300-400/javajo-gradle/copy-projects/jar/build/test-results/binary/test/output.bin",10.0
"doing configuration for task[my2ndTask]
:copy-projects:jar:compileJava
/home/tako/mingu/gradle-project/star50-300-400/javajo-gradle/copy-projects/jar/src/main/java/javajo/sample/codic/Codic.java:114: error: error while writing <anonymous javajo.sample.codic.Codic$1>: /home/tako/mingu/gradle-project/star50-300-400/javajo-gradle/copy-projects/jar/build/classes/main/javajo/sample/codic/Codic$1.class (Permission denied)
            return genson.deserialize(string, new GenericType<List<Translation>>() {});
                                                                                   ^
1 error
:copy-projects:jar:compileJava FAILED

FAILURE: Build failed with an exception.

* What went wrong:
Execution failed for task ':copy-projects:jar:compileJava'.
> Compilation failed; see the compiler error output for details.",10.0
"* What went wrong:
Execution failed for task ':test'.
> Unable to delete file: /home/tako/mingu/gradle-project/star50-300-400/javajo-gradle/java-projects/fail-tests/build/test-results/binary/test/output.bin",10.0
"* What went wrong:
Task 'build' not found in root project 'simple-project'.",2.0
"Exception in thread ""main"" java.lang.RuntimeException: java.io.IOException: Server returned HTTP response code: 403 for URL: http://services.gradle.org/distributions/gradle-2.2-bin.zip
        at org.gradle.wrapper.ExclusiveFileAccessManager.access(ExclusiveFileAccessManager.java:78)
        at org.gradle.wrapper.Install.createDist(Install.java:44)
        at org.gradle.wrapper.WrapperExecutor.execute(WrapperExecutor.java:126)
        at org.gradle.wrapper.GradleWrapperMain.main(GradleWrapperMain.java:55)
Caused by: java.io.IOException: Server returned HTTP response code: 403 for URL: http://services.gradle.org/distributions/gradle-2.2-bin.zip
        at sun.net.www.protocol.http.HttpURLConnection.getInputStream0(HttpURLConnection.java:1900)
        at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1498)
        at org.gradle.wrapper.Download.downloadInternal(Download.java:56)
        at org.gradle.wrapper.Download.download(Download.java:42)
        at org.gradle.wrapper.Install$1.call(Install.java:57)
        at org.gradle.wrapper.Install$1.call(Install.java:44)
        at org.gradle.wrapper.ExclusiveFileAccessManager.access(ExclusiveFileAccessManager.java:65)
        ... 3 more",3.0
"* What went wrong:
Execution failed for task ':compileJava'.
> Could not target platform: 'Java SE 12' using tool chain: 'JDK 8 (1.8)'.",11.0
Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain,7.0
Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain,7.0
Error: Could not find or load main class org.gradle.wrapper.GradleWrapperMain,7.0
"Exception in thread ""main"" java.lang.RuntimeException: java.io.IOException: Server returned HTTP response code: 403 for URL: http://services.gradle.org/distributions/gradle-1.10-bin.zip
        at org.gradle.wrapper.ExclusiveFileAccessManager.access(ExclusiveFileAccessManager.java:78)
        at org.gradle.wrapper.Install.createDist(Install.java:47)
        at org.gradle.wrapper.WrapperExecutor.execute(WrapperExecutor.java:129)
        at org.gradle.wrapper.GradleWrapperMain.main(GradleWrapperMain.java:48)
Caused by: java.io.IOException: Server returned HTTP response code: 403 for URL: http://services.gradle.org/distributions/gradle-1.10-bin.zip
        at sun.net.www.protocol.http.HttpURLConnection.getInputStream0(HttpURLConnection.java:1900)
        at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1498)
        at org.gradle.wrapper.Download.downloadInternal(Download.java:59)
        at org.gradle.wrapper.Download.download(Download.java:45)
        at org.gradle.wrapper.Install$1.call(Install.java:60)
        at org.gradle.wrapper.Install$1.call(Install.java:47)
        at org.gradle.wrapper.ExclusiveFileAccessManager.access(ExclusiveFileAccessManager.java:65)
        ... 3 more",3.0
